grid_id,y,sample_weight,source
2155,living,0.6,poi_2020
19653,living,1.0,poi_2020
8770,living,1.0,poi_2020
8178,living,0.6,poi_2020
17596,living,1.0,poi_2020
8356,living,0.6,poi_2020
14602,living,0.6,poi_2020
1368,living,0.6,poi_2020
16546,living,1.0,poi_2020
17639,living,0.6,poi_2020
10277,living,1.0,poi_2020
6013,living,1.0,poi_2020
15958,living,0.6,poi_2020
2264,living,1.0,poi_2020
16165,living,0.6,poi_2020
7483,living,0.6,poi_2020
9056,living,1.0,poi_2020
15466,living,0.6,poi_2020
6604,living,1.0,poi_2020
615,living,0.6,poi_2020
17500,living,1.0,poi_2020
19009,living,0.6,poi_2020
41,living,1.0,poi_2020
16972,living,0.6,poi_2020
17476,living,0.6,poi_2020
10092,living,1.0,poi_2020
12227,living,1.0,poi_2020
3850,living,0.6,poi_2020
2157,living,0.6,poi_2020
11586,living,0.6,poi_2020
17553,living,1.0,poi_2020
1741,living,0.6,poi_2020
16622,living,1.0,poi_2020
6838,living,0.6,poi_2020
9981,living,0.6,poi_2020
13474,living,1.0,poi_2020
13486,living,0.6,poi_2020
15174,living,1.0,poi_2020
12725,living,0.6,poi_2020
7964,living,0.6,poi_2020
12181,living,0.6,poi_2020
14017,living,1.0,poi_2020
777,living,0.6,poi_2020
17819,living,1.0,poi_2020
8475,living,0.6,poi_2020
17978,living,0.6,poi_2020
17279,living,1.0,poi_2020
14115,living,1.0,poi_2020
10711,living,1.0,poi_2020
16576,living,1.0,poi_2020
14725,living,1.0,poi_2020
19411,living,1.0,poi_2020
4103,living,0.6,poi_2020
9085,living,0.6,poi_2020
9086,living,1.0,poi_2020
14525,living,0.6,poi_2020
3081,living,1.0,poi_2020
1060,living,1.0,poi_2020
4128,living,1.0,poi_2020
14940,living,1.0,poi_2020
10145,living,1.0,poi_2020
7777,living,1.0,poi_2020
11538,living,0.6,poi_2020
488,living,0.6,poi_2020
14156,living,0.6,poi_2020
14074,living,1.0,poi_2020
16398,living,0.6,poi_2020
9126,living,0.6,poi_2020
19091,living,0.6,poi_2020
10913,living,1.0,poi_2020
12173,living,1.0,poi_2020
25,living,0.6,poi_2020
882,living,0.6,poi_2020
11612,living,0.6,poi_2020
3552,living,1.0,poi_2020
6738,living,1.0,poi_2020
16263,living,0.6,poi_2020
485,living,0.6,poi_2020
501,living,0.6,poi_2020
3452,living,0.6,poi_2020
980,living,1.0,poi_2020
10360,living,0.6,poi_2020
11006,living,1.0,poi_2020
13438,living,1.0,poi_2020
10714,living,0.6,poi_2020
14128,living,1.0,poi_2020
4410,living,0.6,poi_2020
6027,living,1.0,poi_2020
8385,living,1.0,poi_2020
14877,living,1.0,poi_2020
1902,living,1.0,poi_2020
714,living,1.0,poi_2020
7105,living,0.6,poi_2020
390,living,0.6,poi_2020
4355,living,0.6,poi_2020
17395,living,1.0,poi_2020
16497,living,0.6,poi_2020
13893,living,1.0,poi_2020
794,living,0.6,poi_2020
15892,living,0.6,poi_2020
5529,living,1.0,poi_2020
6724,living,1.0,poi_2020
8091,living,1.0,poi_2020
14903,living,1.0,poi_2020
16396,living,0.6,poi_2020
216,living,0.6,poi_2020
4096,living,1.0,poi_2020
13400,living,0.6,poi_2020
2451,living,1.0,poi_2020
12534,living,0.6,poi_2020
12044,living,0.6,poi_2020
19323,living,1.0,poi_2020
12893,living,1.0,poi_2020
12052,living,1.0,poi_2020
1926,living,1.0,poi_2020
7510,living,0.6,poi_2020
4953,living,0.6,poi_2020
10586,living,0.6,poi_2020
11287,living,0.6,poi_2020
6023,living,1.0,poi_2020
1832,living,0.6,poi_2020
1947,living,1.0,poi_2020
2227,living,0.6,poi_2020
10168,living,0.6,poi_2020
2351,living,1.0,poi_2020
4469,living,0.6,poi_2020
19160,living,1.0,poi_2020
17680,living,1.0,poi_2020
14014,living,1.0,poi_2020
6865,living,1.0,poi_2020
9987,living,0.6,poi_2020
10367,living,0.6,poi_2020
18722,living,0.6,poi_2020
13435,living,0.6,poi_2020
5367,living,0.6,poi_2020
1122,living,0.6,poi_2020
387,living,1.0,poi_2020
3973,living,1.0,poi_2020
13925,living,1.0,poi_2020
12582,living,0.6,poi_2020
6961,living,1.0,poi_2020
13150,living,1.0,poi_2020
18183,living,1.0,poi_2020
17692,living,0.6,poi_2020
18341,living,1.0,poi_2020
1259,living,0.6,poi_2020
15423,living,1.0,poi_2020
18012,living,0.6,poi_2020
1747,living,1.0,poi_2020
15809,living,1.0,poi_2020
934,living,0.6,poi_2020
12248,living,1.0,poi_2020
15395,living,1.0,poi_2020
9015,living,1.0,poi_2020
875,living,0.6,poi_2020
5168,living,0.6,poi_2020
11816,living,1.0,poi_2020
15434,living,0.6,poi_2020
5224,living,1.0,poi_2020
11671,living,0.6,poi_2020
18225,living,0.6,poi_2020
12485,living,0.6,poi_2020
15766,living,1.0,poi_2020
15771,living,0.6,poi_2020
10342,living,1.0,poi_2020
16679,living,0.6,poi_2020
15590,living,1.0,poi_2020
2832,living,0.6,poi_2020
18092,living,0.6,poi_2020
17958,living,1.0,poi_2020
18728,living,0.6,poi_2020
1766,living,0.6,poi_2020
2459,living,0.6,poi_2020
9293,living,0.6,poi_2020
4332,living,0.6,poi_2020
10017,living,1.0,poi_2020
17994,living,1.0,poi_2020
12245,living,1.0,poi_2020
242,production,1.0,poi_2020
7969,production,1.0,poi_2020
13753,production,1.0,poi_2020
2638,production,1.0,poi_2020
17877,production,1.0,poi_2020
116,production,1.0,poi_2020
17295,living,1.0,poi_2020
18577,living,1.0,poi_2020
11183,living,1.0,poi_2020
13045,living,1.0,poi_2020
16074,living,1.0,poi_2020
16173,production,1.0,poi_2020
2907,living,1.0,poi_2020
5489,production,1.0,poi_2020
8121,living,1.0,poi_2020
9555,living,1.0,poi_2020
4791,production,1.0,poi_2020
4844,production,1.0,poi_2020
11611,living,1.0,poi_2020
12842,production,1.0,poi_2020
2713,production,1.0,poi_2020
5911,living,1.0,poi_2020
6068,living,1.0,poi_2020
18069,production,1.0,poi_2020
5247,living,1.0,poi_2020
16930,production,1.0,poi_2020
8607,production,1.0,poi_2020
9074,living,1.0,poi_2020
10323,living,1.0,poi_2020
10427,living,1.0,poi_2020
5000,production,1.0,poi_2020
5524,living,1.0,poi_2020
17222,living,1.0,poi_2020
11209,production,1.0,poi_2020
2065,living,1.0,poi_2020
3786,living,1.0,poi_2020
17852,production,1.0,poi_2020
19590,production,1.0,poi_2020
11535,production,1.0,poi_2020
4829,living,1.0,poi_2020
8566,production,1.0,poi_2020
11715,production,1.0,poi_2020
13817,living,1.0,poi_2020
15360,living,1.0,poi_2020
16760,production,1.0,poi_2020
16121,production,0.6,poi_2020
1358,living,1.0,poi_2020
3153,living,1.0,poi_2020
8120,living,1.0,poi_2020
16249,living,1.0,poi_2020
1472,production,1.0,poi_2020
5213,living,1.0,poi_2020
18055,living,1.0,poi_2020
18810,living,1.0,poi_2020
10084,living,1.0,poi_2020
11756,living,1.0,poi_2020
12120,living,1.0,poi_2020
1756,living,1.0,poi_2020
5940,living,1.0,poi_2020
6243,living,1.0,poi_2020
17366,production,1.0,poi_2020
7625,living,1.0,poi_2020
16059,living,1.0,poi_2020
16493,living,1.0,poi_2020
8654,production,1.0,poi_2020
10942,living,1.0,poi_2020
14187,production,1.0,poi_2020
4513,living,1.0,poi_2020
4701,production,1.0,poi_2020
5793,production,1.0,poi_2020
19416,living,1.0,poi_2020
19507,production,0.6,poi_2020
19536,production,1.0,poi_2020
13268,production,1.0,poi_2020
14705,living,1.0,poi_2020
1001,living,0.6,poi_2020
3323,production,0.6,poi_2020
4198,living,1.0,poi_2020
5387,production,1.0,poi_2020
10132,living,1.0,poi_2020
10325,living,1.0,poi_2020
14766,living,1.0,poi_2020
18703,production,1.0,poi_2020
9154,living,1.0,poi_2020
2261,production,1.0,poi_2020
8314,living,1.0,poi_2020
12929,living,1.0,poi_2020
15250,living,1.0,poi_2020
2836,living,1.0,poi_2020
19433,production,1.0,poi_2020
11013,living,1.0,poi_2020
13442,living,1.0,poi_2020
13531,living,1.0,poi_2020
2291,living,1.0,poi_2020
16499,production,1.0,poi_2020
17848,living,1.0,poi_2020
10130,living,1.0,poi_2020
629,living,1.0,poi_2020
2143,living,1.0,poi_2020
16358,living,1.0,poi_2020
8436,living,1.0,poi_2020
295,living,1.0,poi_2020
5150,living,1.0,poi_2020
6079,production,1.0,poi_2020
6204,living,1.0,poi_2020
17217,living,1.0,poi_2020
10572,living,1.0,poi_2020
12271,living,0.6,poi_2020
11157,living,1.0,poi_2020
14191,living,1.0,poi_2020
1852,living,0.6,poi_2020
3018,living,1.0,poi_2020
17754,living,1.0,poi_2020
18804,living,0.6,poi_2020
8922,living,1.0,poi_2020
3382,living,1.0,poi_2020
5132,living,1.0,poi_2020
16477,living,1.0,poi_2020
18602,living,1.0,poi_2020
11405,living,1.0,poi_2020
11587,production,0.6,poi_2020
12800,production,1.0,poi_2020
13857,living,1.0,poi_2020
2240,living,1.0,poi_2020
4002,living,1.0,poi_2020
5714,living,1.0,poi_2020
8747,production,1.0,poi_2020
4510,production,1.0,poi_2020
8671,living,1.0,poi_2020
10702,living,0.6,poi_2020
11080,living,0.6,poi_2020
11838,living,1.0,poi_2020
12834,living,0.6,poi_2020
17511,living,1.0,poi_2020
13774,living,1.0,poi_2020
15539,living,0.6,poi_2020
6620,living,1.0,poi_2020
8818,living,1.0,poi_2020
1256,living,1.0,poi_2020
17584,living,0.6,poi_2020
17703,production,1.0,poi_2020
7055,living,0.6,poi_2020
10952,living,0.6,poi_2020
15268,living,1.0,poi_2020
16691,living,1.0,poi_2020
9139,production,0.6,poi_2020
9224,production,1.0,poi_2020
9907,production,0.6,poi_2020
10121,living,1.0,poi_2020
12412,living,0.6,poi_2020
14433,living,1.0,poi_2020
5068,living,1.0,poi_2020
5570,living,0.6,poi_2020
11469,living,1.0,poi_2020
4990,production,0.6,poi_2020
18542,production,1.0,poi_2020
11948,production,0.6,poi_2020
14724,living,1.0,poi_2020
433,production,1.0,poi_2020
13458,production,0.6,poi_2020
5792,living,1.0,poi_2020
12882,living,0.6,poi_2020
14249,living,1.0,poi_2020
3691,living,1.0,poi_2020
5398,production,1.0,poi_2020
1676,living,1.0,poi_2020
1715,living,1.0,poi_2020
6072,production,1.0,poi_2020
6731,production,1.0,poi_2020
18241,living,1.0,poi_2020
14425,living,0.6,poi_2020
15450,production,1.0,poi_2020
4728,living,0.6,poi_2020
6413,living,1.0,poi_2020
17534,production,1.0,poi_2020
8695,living,1.0,poi_2020
10895,production,1.0,poi_2020
9612,living,1.0,poi_2020
11242,living,0.6,poi_2020
1510,living,1.0,poi_2020
5157,production,1.0,poi_2020
7946,living,0.6,poi_2020
13944,living,1.0,poi_2020
4537,living,1.0,poi_2020
17166,living,1.0,poi_2020
14410,living,0.6,poi_2020
4699,living,1.0,poi_2020
6368,living,1.0,poi_2020
9807,living,0.6,poi_2020
12463,living,1.0,poi_2020
16722,living,0.6,poi_2020
8724,production,0.6,poi_2020
9448,production,1.0,poi_2020
10717,living,0.6,poi_2020
4441,production,0.6,poi_2020
6142,production,1.0,poi_2020
19518,living,1.0,poi_2020
7441,living,1.0,poi_2020
14239,living,0.6,poi_2020
5127,production,1.0,poi_2020
14635,production,1.0,poi_2020
15876,living,1.0,poi_2020
3082,production,0.6,poi_2020
8981,production,0.6,poi_2020
12536,living,1.0,poi_2020
122,living,0.6,poi_2020
250,living,1.0,poi_2020
17051,living,1.0,poi_2020
12079,living,0.6,poi_2020
19533,living,0.6,poi_2020
7271,living,1.0,poi_2020
7686,living,0.6,poi_2020
9363,living,0.6,poi_2020
5763,living,1.0,poi_2020
19189,living,1.0,poi_2020
19027,living,1.0,poi_2020
9639,production,0.6,poi_2020
4360,living,1.0,poi_2020
17645,production,0.6,poi_2020
9781,living,0.6,poi_2020
2309,living,1.0,poi_2020
13091,production,0.6,poi_2020
5401,production,0.6,poi_2020
9464,living,1.0,poi_2020
12152,living,1.0,poi_2020
12847,living,0.6,poi_2020
12881,living,1.0,poi_2020
5865,production,0.6,poi_2020
2989,living,0.6,poi_2020
1583,living,0.6,poi_2020
2545,living,1.0,poi_2020
4719,production,0.6,poi_2020
10433,production,0.6,poi_2020
14832,living,0.6,poi_2020
10390,living,0.6,poi_2020
154,production,1.0,poi_2020
18040,living,0.6,poi_2020
18841,production,1.0,poi_2020
17434,production,1.0,poi_2020
14762,living,1.0,poi_2020
10136,living,1.0,poi_2020
11493,living,1.0,poi_2020
1559,production,0.6,poi_2020
11211,living,0.6,poi_2020
15277,living,1.0,poi_2020
705,living,1.0,poi_2020
11235,living,0.6,poi_2020
9497,living,0.6,poi_2020
1621,living,1.0,poi_2020
2896,living,0.6,poi_2020
6059,production,1.0,poi_2020
9348,production,1.0,poi_2020
12146,living,0.6,poi_2020
14603,living,1.0,poi_2020
5682,living,0.6,poi_2020
10646,living,0.6,poi_2020
19101,living,1.0,poi_2020
10867,living,0.6,poi_2020
12147,living,1.0,poi_2020
10759,living,0.6,poi_2020
13392,living,1.0,poi_2020
581,living,0.6,poi_2020
1479,living,1.0,poi_2020
6242,living,0.6,poi_2020
9344,production,0.6,poi_2020
11111,living,0.6,poi_2020
5719,living,1.0,poi_2020
2737,living,0.6,poi_2020
4963,living,0.6,poi_2020
14149,production,0.6,poi_2020
12204,living,1.0,poi_2020
2532,living,0.6,poi_2020
10556,living,0.6,poi_2020
19264,production,1.0,poi_2020
15784,production,0.6,poi_2020
5289,living,1.0,poi_2020
7889,living,1.0,poi_2020
2742,living,1.0,poi_2020
10334,living,1.0,poi_2020
12948,living,0.6,poi_2020
6296,living,0.6,poi_2020
2904,living,0.6,poi_2020
7211,living,0.6,poi_2020
2080,production,0.6,poi_2020
5855,living,1.0,poi_2020
3244,living,1.0,poi_2020
14399,living,0.6,poi_2020
4783,living,0.6,poi_2020
19256,production,0.6,poi_2020
17059,living,0.6,poi_2020
3701,living,1.0,poi_2020
10781,living,0.6,poi_2020
15988,living,1.0,poi_2020
10054,living,0.6,poi_2020
9990,living,1.0,poi_2020
5094,living,0.6,poi_2020
8015,living,0.6,poi_2020
3758,living,1.0,poi_2020
4408,living,0.6,poi_2020
7916,living,0.6,poi_2020
15922,living,0.6,poi_2020
4958,living,0.6,poi_2020
14654,living,0.6,poi_2020
3454,living,1.0,poi_2020
7651,living,1.0,poi_2020
4153,living,0.6,poi_2020
11652,living,0.6,poi_2020
4454,living,0.6,poi_2020
19070,living,0.6,poi_2020
28,living,0.6,poi_2020
15097,living,1.0,poi_2020
12548,living,1.0,poi_2020
2880,living,0.6,poi_2020
9506,living,0.6,poi_2020
19043,living,1.0,poi_2020
3318,living,0.6,poi_2020
16361,living,0.6,poi_2020
9787,living,0.6,poi_2020
6962,living,0.6,poi_2020
7183,production,0.6,poi_2020
11107,living,0.6,poi_2020
7051,production,0.6,poi_2020
10060,living,0.6,poi_2020
18914,living,0.6,poi_2020
6931,living,0.6,poi_2020
8846,living,1.0,poi_2020
313,living,0.6,poi_2020
14944,living,0.6,poi_2020
1843,living,0.6,poi_2020
13946,living,0.6,poi_2020
16514,living,1.0,poi_2020
10517,living,1.0,poi_2020
13232,living,0.6,poi_2020
14881,living,0.6,poi_2020
7551,living,0.6,poi_2020
10314,living,1.0,poi_2020
1582,living,1.0,poi_2020
6556,living,1.0,poi_2020
2721,living,0.6,poi_2020
13668,living,0.6,poi_2020
325,living,0.6,poi_2020
13816,living,0.6,poi_2020
5218,living,0.6,poi_2020
109,living,1.0,poi_2020
5660,living,1.0,poi_2020
15615,living,0.6,poi_2020
17895,living,1.0,poi_2020
7593,living,1.0,poi_2020
2250,living,1.0,poi_2020
1806,living,0.6,poi_2020
2339,living,1.0,poi_2020
3207,living,1.0,poi_2020
15058,living,1.0,poi_2020
4037,living,1.0,poi_2020
2484,living,0.6,poi_2020
5133,living,1.0,poi_2020
3065,living,1.0,poi_2020
12664,living,1.0,poi_2020
2435,living,0.6,poi_2020
2727,living,0.6,poi_2020
11610,living,0.6,poi_2020
16744,living,0.6,poi_2020
12423,living,1.0,poi_2020
16343,living,0.6,poi_2020
4358,living,1.0,poi_2020
3779,living,1.0,poi_2020
3080,living,0.6,poi_2020
4270,living,0.6,poi_2020
1265,living,0.6,poi_2020
17734,living,0.6,poi_2020
9687,living,0.6,poi_2020
4414,living,0.6,poi_2020
3650,living,1.0,poi_2020
395,living,0.6,poi_2020
13501,living,0.6,poi_2020
9927,living,0.6,poi_2020
164,living,0.6,poi_2020
8775,living,1.0,poi_2020
8253,living,1.0,poi_2020
17322,living,0.6,poi_2020
19384,living,0.6,poi_2020
13134,living,1.0,poi_2020
9284,living,0.6,poi_2020
17870,living,0.6,poi_2020
14637,living,0.6,poi_2020
17072,living,0.6,poi_2020
3097,living,0.6,poi_2020
13077,living,0.6,poi_2020
9898,living,0.6,poi_2020
15603,living,0.6,poi_2020
15930,living,0.6,poi_2020
2495,living,0.6,poi_2020
10257,living,0.6,poi_2020
10998,living,1.0,poi_2020
5637,living,0.6,poi_2020
5593,living,0.6,poi_2020
17538,living,0.6,poi_2020
4989,living,1.0,poi_2020
17097,living,0.6,poi_2020
9217,living,0.6,poi_2020
9305,living,0.6,poi_2020
17641,living,1.0,poi_2020
19257,living,1.0,poi_2020
6983,living,0.6,poi_2020
7523,living,0.6,poi_2020
15801,living,0.6,poi_2020
13951,living,0.6,poi_2020
12411,living,0.6,poi_2020
6043,living,1.0,poi_2020
15575,production,1.0,poi_2020
8559,production,1.0,poi_2020
8799,production,1.0,poi_2020
13440,production,1.0,poi_2020
3419,production,1.0,poi_2020
11510,living,1.0,poi_2020
1717,production,1.0,poi_2020
16582,production,1.0,poi_2020
8424,production,1.0,poi_2020
4365,living,1.0,poi_2020
19037,production,1.0,poi_2020
7033,production,1.0,poi_2020
12494,production,1.0,poi_2020
12945,production,1.0,poi_2020
334,living,1.0,poi_2020
10698,living,1.0,poi_2020
11121,living,1.0,poi_2020
11783,production,1.0,poi_2020
4509,living,1.0,poi_2020
11780,living,1.0,poi_2020
15390,production,1.0,poi_2020
15469,living,1.0,poi_2020
4821,production,1.0,poi_2020
5261,production,1.0,poi_2020
5973,living,1.0,poi_2020
7500,production,1.0,poi_2020
7905,living,1.0,poi_2020
2911,living,1.0,poi_2020
7113,living,1.0,poi_2020
1338,production,0.6,poi_2020
8247,production,1.0,poi_2020
18136,production,1.0,poi_2020
1090,living,1.0,poi_2020
7628,living,1.0,poi_2020
3426,production,0.6,poi_2020
5493,living,1.0,poi_2020
13777,production,1.0,poi_2020
1055,living,1.0,poi_2020
2415,living,1.0,poi_2020
19703,living,1.0,poi_2020
9084,production,1.0,poi_2020
10970,living,1.0,poi_2020
18456,production,1.0,poi_2020
18174,living,1.0,poi_2020
8448,living,1.0,poi_2020
19322,living,1.0,poi_2020
13488,living,1.0,poi_2020
5708,production,1.0,poi_2020
19673,living,1.0,poi_2020
17066,living,1.0,poi_2020
2931,production,1.0,poi_2020
11380,production,1.0,poi_2020
302,living,1.0,poi_2020
19471,living,1.0,poi_2020
12629,living,0.6,poi_2020
16043,production,1.0,poi_2020
57,living,1.0,poi_2020
8104,living,1.0,poi_2020
10972,living,0.6,poi_2020
902,production,1.0,poi_2020
3243,living,1.0,poi_2020
4556,production,1.0,poi_2020
8628,living,0.6,poi_2020
7031,living,1.0,poi_2020
1951,production,1.0,poi_2020
3467,living,1.0,poi_2020
18600,production,1.0,poi_2020
17983,production,1.0,poi_2020
6643,production,0.6,poi_2020
10620,production,1.0,poi_2020
3173,living,1.0,poi_2020
926,production,1.0,poi_2020
10744,production,1.0,poi_2020
13827,production,1.0,poi_2020
742,living,0.6,poi_2020
3863,living,0.6,poi_2020
9240,living,1.0,poi_2020
5699,living,1.0,poi_2020
7428,living,1.0,poi_2020
13080,living,0.6,poi_2020
2623,living,1.0,poi_2020
6560,living,1.0,poi_2020
5278,production,1.0,poi_2020
6511,production,1.0,poi_2020
9675,production,1.0,poi_2020
1337,living,1.0,poi_2020
2188,living,0.6,poi_2020
13788,production,1.0,poi_2020
873,living,1.0,poi_2020
8500,living,1.0,poi_2020
14971,living,1.0,poi_2020
7088,living,1.0,poi_2020
13399,production,1.0,poi_2020
15875,living,0.6,poi_2020
393,living,1.0,poi_2020
747,living,1.0,poi_2020
18117,production,1.0,poi_2020
10226,living,0.6,poi_2020
9289,living,0.6,poi_2020
12880,production,1.0,poi_2020
13502,living,1.0,poi_2020
1855,production,1.0,poi_2020
3738,living,1.0,poi_2020
14500,production,0.6,poi_2020
15753,living,1.0,poi_2020
6537,living,0.6,poi_2020
11742,living,0.6,poi_2020
13589,living,0.6,poi_2020
5732,living,0.6,poi_2020
12450,production,1.0,poi_2020
9052,living,1.0,poi_2020
11106,production,1.0,poi_2020
17177,production,0.6,poi_2020
18778,living,1.0,poi_2020
10171,living,1.0,poi_2020
12991,living,1.0,poi_2020
7911,living,1.0,poi_2020
13078,production,1.0,poi_2020
19096,living,0.6,poi_2020
12743,living,1.0,poi_2020
18715,production,1.0,poi_2020
1714,living,1.0,poi_2020
10275,production,1.0,poi_2020
9542,living,0.6,poi_2020
795,production,0.6,poi_2020
14733,living,0.6,poi_2020
13885,production,1.0,poi_2020
22,production,0.6,poi_2020
17921,living,1.0,poi_2020
7436,living,1.0,poi_2020
12277,production,0.6,poi_2020
10788,living,0.6,poi_2020
16219,living,1.0,poi_2020
19068,production,0.6,poi_2020
12307,production,1.0,poi_2020
244,production,0.6,poi_2020
18283,living,0.6,poi_2020
17611,production,0.6,poi_2020
14328,living,1.0,poi_2020
16339,living,0.6,poi_2020
3241,production,0.6,poi_2020
11104,production,0.6,poi_2020
16008,living,1.0,poi_2020
8181,living,1.0,poi_2020
9492,living,0.6,poi_2020
1733,living,1.0,poi_2020
3560,living,1.0,poi_2020
8633,living,1.0,poi_2020
17998,living,1.0,poi_2020
7784,living,1.0,poi_2020
9799,living,0.6,poi_2020
13132,production,0.6,poi_2020
4331,living,1.0,poi_2020
4390,living,1.0,poi_2020
10162,production,0.6,poi_2020
1198,living,0.6,poi_2020
3916,living,1.0,poi_2020
12443,living,0.6,poi_2020
1689,living,0.6,poi_2020
5029,living,0.6,poi_2020
4148,production,0.6,poi_2020
12113,living,0.6,poi_2020
16486,living,1.0,poi_2020
3999,living,1.0,poi_2020
12026,living,0.6,poi_2020
10995,living,1.0,poi_2020
1875,living,0.6,poi_2020
4797,living,0.6,poi_2020
4279,living,0.6,poi_2020
5008,production,0.6,poi_2020
15721,living,1.0,poi_2020
16413,living,0.6,poi_2020
14460,living,0.6,poi_2020
9943,living,1.0,poi_2020
13041,production,0.6,poi_2020
4672,living,0.6,poi_2020
15933,living,0.6,poi_2020
5437,living,0.6,poi_2020
5281,living,1.0,poi_2020
16542,living,1.0,poi_2020
12002,living,0.6,poi_2020
7902,living,0.6,poi_2020
14082,living,1.0,poi_2020
8512,living,0.6,poi_2020
13540,living,1.0,poi_2020
13571,living,0.6,poi_2020
1159,living,0.6,poi_2020
14073,living,0.6,poi_2020
97,living,1.0,poi_2020
50,living,1.0,poi_2020
6766,living,0.6,poi_2020
17861,living,0.6,poi_2020
6465,living,0.6,poi_2020
12130,living,1.0,poi_2020
2653,living,0.6,poi_2020
13544,living,0.6,poi_2020
13507,living,1.0,poi_2020
11902,living,0.6,poi_2020
19645,living,0.6,poi_2020
12384,living,0.6,poi_2020
4267,living,0.6,poi_2020
13050,production,0.6,poi_2020
19501,living,1.0,poi_2020
3184,living,0.6,poi_2020
1819,living,0.6,poi_2020
8218,living,0.6,poi_2020
6783,living,1.0,poi_2020
5467,living,0.6,poi_2020
554,living,0.6,poi_2020
3365,living,0.6,poi_2020
17818,living,0.6,poi_2020
12182,living,0.6,poi_2020
14607,living,1.0,poi_2020
13896,living,0.6,poi_2020
10686,living,0.6,poi_2020
8223,living,1.0,poi_2020
14609,living,1.0,poi_2020
13920,living,0.6,poi_2020
